labour conservative,"RT @benglaze: Great line from Lucy Powell on Miliband's minor trip: ""Ed slipped on David Cameron's sweat."" #GE2015 #bbcqt",0.6249
ukip,RT @Jason_Spacey: Nigel Farage is right when he says that Ukip supporters aren't closet racists. Most of the ones I've met are openly racis…,0.6956
labour,"via @TheWasNews: Floyd Mayweather won#8217;t pay Suge Knight#8217;s bail, despite reports Miliband Monedero http://t.co/1GbwIPxaEy",-0.1027
snp,"RT @Rabblair32: I'm genuinely unprepared to be let down so emphatically as I was after the referendum, so I hope that the SNP's projected t…",0.5777
ukip,RT @UKIP: #UKIP Leader @Nigel_Farage on Iraq and Libya #AskFarage #AskNigelFarage #bbcqt http://t.co/8jUBGtpwT3,0.0
ukip,"@BlueSkyGriffin Met some vile, borderline threatening #UKIP supporters today. They almost deserve a UKIP govt!",-0.7088
snp,@Anniewells12 @jamiegreeneUK @ScotTories #SNPout I bet you know more about ffa than the snp's dross candidates. Good luck to you.,0.7096
labour conservative,RT @azizonomics: Sick Conservative poster compares Miliband to stroke victim http://t.co/BO6UBOU65J via @MidWalesMike,-0.6597
ukip,RT @stardust193: #AskNigelFarage #AskNigel #UKIP #AskFarage #bbcqt  I never go abroad without medical insurance. I'd never expect another c…,0.0
labour,"via @TheWasNews: Age Of Ultron, Avengers 2, the Avenge Miliband Monedero http://t.co/WWUh1UATXd",0.0
snp labour,RT @dmccafferty49: @ScotlandTonight @bbcqt Miliband played to English voters and lost Scotland. So out of touch with reality.,0.0258
labour,RT @ShyamKhakharia: Miliband's walking this election! @Ed_Miliband,0.0
ukip,At least Farage answers the questions well he would be able to if Jo Coburn   Would shut up    #ELECTION2015,0.2732
ukip,"RT @thhamilton: Unexpectedly, it looks like UKIP want the royal coat of arms taken off the UK passport. http://t.co/ha36sEPClI",0.4215
conservative,"RT @HylandIan: Did David Cameron really talk about ""all the shared sacrifice that we've been through"" over the last 5 years?
We?
He seems t…",0.4137
snp labour conservative,RT @BBCJamesCook: SNP leader @NicolaSturgeon - Scotland would never forgive Labour for preferring a Tory govt to a deal with the SNP. http:…,-0.2057
ukip,RT @JackRomford: @penbraith None of them convinced me that a vote for them is worth it - Im still voting UKIP,0.5574
ukip,@LaDonna196153 @SirGully @Daniel__Brookes Google UKIP anti semitic  please. @LaDonna196153,0.0
ukip,RT @Mr_Slater: UKIP are not the answer to our problems. I'd rather go forwards not backwards. Retweet if you agree. #BBCQT http://t.co/RwYS…,-0.0516
ukip,"Ditto! You beat me to that tweet...There again, great minds :-} #Farage 
 https://t.co/yz74D1lmGN",0.6588
ukip,Nigel Farage was brilliant tonight! Can't believe this but I'm voting #ukip,0.4003
conservative,RT @Plaid_Cymru: .@LeanneWood: Plaid Cymru would not do any deal that would prop up another Conservative government. Wales has never given …,0.0
ukip,Farage wasn't getting stick for being a smoker. He was getting stick for his proposed smoking policies. #AskNigelFarage,0.0
conservative,RT @RachelReevesMP: I've just been on @bbc5live with Tory Liz Truss. I asked her 6 times to rule out cuts to child benefit. And six times s…,0.2023
labour conservative,RT @HumzaYousaf: That sound you hear is the final nail hammered into New Labour coffin as Ed Miliband says he'd rather let Tories in than w…,0.0
ukip,RT @UKIP: '@Nigel_Farage on how the EU has a neo colonial approach to Africa and assuages it's conscience with foreign aid http://t.co/iQtg…,0.0
snp labour conservative,"RT @BBCPolitics: Nicola Sturgeon: Sounded like Ed Miliband said ""he'd rather see Conservatives back in government than work with SNP http:/…",0.3612
conservative,"RT @abstex: The FT is backing the Tories. On an unrelated note, here's a photo of FT leader writer Jonathan Ford (next to Boris) http://t.c…",0.0258
labour,"RT @WingsScotland: Be interesting to see what the papers report tomorrow. Miliband actually said nothing new, just worded something badly t…",-0.1027
labour conservative,"RT @Tommy_Colc: FT come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it @sturdyAlex http://…",0.4019
snp labour conservative,"RT @blacktriangle1: #TORY #COLLABORATOR #MILIBAND ""I won't be PM with #SNP deal, says Miliband"" #RedToriesOut! #Scots are not your... http:…",0.0
conservative,"RT @LabourEoin: Do not retweet this. I repeat, do not retweet this......... David Cameron would be most upset. #BBCqt http://t.co/5D2pKCstr3",-0.4391
snp labour conservative,"RT @jackfostr: Wow, Labour's hatred of SNP knows no bounds.  Miliband would rather see a Tory govt than respect the democratic wishes of Sc…",0.2732
snp labour conservative,RT @B0MBSKARE: If Ed Milliband just said he'd rather let the Tories in than do a deal with the SNP then I have badly misjudged him. He's to…,-0.4767
ukip,@AntiRacismDay Skilled health workers would be welcome under UKIP's immigration plans surely?,0.7096
ukip,RT @jakepainter2: Farage absolutely smashed it #VoteUKIP2015 #AskNigelFarage,0.0
snp labour,RT @UKLabour: Confirmed by @Ed_Miliband - there'll be no deals and no coalitions with the SNP #bbcqt http://t.co/3dg5o5FVz4,-0.5267
ukip,RT @UKIP: 70% of Britons support an Australian style points system. Retweet if you're one of the 70%. #AskNigelFarage http://t.co/6W2mGidUsL,0.4019
snp labour,"RT @BlacklersBrain: @scotbot @wolfdove1016 @BBCJamesCook He is trying to blackmail Scotland into voting Labour,,,,,,,,NOOOOO...#SNP",0.0
conservative,RT @MirrorPolitics: David Cameron's father left assets in offshore tax haven to his family http://t.co/gGqdmOWG8f http://t.co/niMbRNFIsk,0.1779
ukip,"RT @Geezajay2013: The BBC are a disgrace they have a legal duty to be neutral &amp; at every opportunity smear UKIP, SCRAP THE LICENCE FEE http…",-0.34
conservative,"RT @MirrorPolitics: Come clean over £12bn benefits cuts, Tories begged http://t.co/sAXrwGBR5T http://t.co/wmAwu0hISq",0.4767
snp conservative,RT @mrmarksteel: The Mail reports the opening of a hospital in Glasgow as 'Nicola unveils death star'. I for one welcome Tory bigotry's new…,-0.2263
ukip,Any rational person living in UK tonight would admit Farage makes most sense,0.2023
labour,RT @metricbritt: WATCH: The question Ed Miliband must answer. #GE2015 http://t.co/giG2jPagfl http://t.co/atP60emtlr,0.0
ukip,"oh my god nigel smokes lol he's a sinner,for goodness sake I bet the stupid girl hasnt even looked at the ukip manifesto let alone read it",0.3612
ukip,"@Rivermansky63 Has anyone done Farage as Jeffrey Bernard yet? ""Last week I had an erection! I was so amazed I took its photograph!""",0.6908
ukip,"RT @simon_lindsell: @standuptoUKIP Without migrant NHS workers, I'd be blind. Fuck him and fuck Ukip.",-0.8658
ukip,RT @bmainian: so a 25% UKIP audience but majority anti UKIP questions selected!!  Well done Nigel in your answers..,-0.2225
ukip,RT @UKIP: #UKIP Leader @Nigel_Farage on our #NHS #AskNigelFarage http://t.co/C5RQTMzDDG,0.0
snp labour,@StephenHep21 Why wld SNP oppose LAB Qu Sp? It's mainly dressy bullshit.  Real politicks happens afterwards. @kdugdalemsp @Ed_Miliband,-0.5859
conservative,@GAPonsonby Yet they have declared live on tv that they would give up the chance to govern &amp; hand the keys to the tories #FrenchGate,0.6369
conservative,"@ChristianJMay @SkyNews No, he doesn't need to do a deal. All he needs is for them to block the Tories which they've already promised.",-0.3818
ukip labour conservative,"RT @PigeonJon: ◻️Tory.

◻️ Labour.

◻️ Lib Dem.

◻️ UKIP.

☑️ Pigeon.",0.0
snp,"RT @ChristianJMay: Does this seriously mean that if the only way he could become PM was with SNP support, he would refuse it? https://t.co/…",-0.0964
ukip,RT @Alexxtommy: #AskNigelFarage How can you disagree with any of what he is saying?! #CommonSense #UKIP,-0.4389
ukip,#UKIP shud be used to being the butt of so many jokes by now #bbc #hignfy #ge2015  http://t.co/MdguINq1ZC,0.3134
snp,RT @AngusMacNeilSNP: #Wow fascinating @bbclaurak has report that Gus O'Donnell talking of changing electoral system when it benefits SNP -w…,0.7269
ukip,RT @hopenothate: Please RT: UKIP Parliamentary Candidate for Heywood and Middleton constituency @JohnBickleyUKIP just posted this http://t.…,0.3182
ukip,Great statement about our ex-servicemen &amp; women by @Nigel_Farage about time the rest of them started doing more  #UKIP #AskNigelFarage,0.6249
ukip,RT @UKIP: #UKIP MPs that are in the House of Commons after May 7th are going to make defence a major issue #AskNigelFarage http://t.co/YDUS…,0.1027
labour,"RT @RatchetCal: ""Ed milliband looks like the type of person who would grope you in a nightclub""",0.3612
conservative,RT @edballsmp: Tonight confirmed it: David Cameron and the Tories will cut child benefit if they win next week #bbcqt http://t.co/IHePV7fFLJ,0.6908
ukip,RT @bmainian: so a 25% UKIP audience but majority anti UKIP questions selected!!  Well done Nigel in your answers..,-0.2225
labour conservative,"RT @WillBlackWriter: Almost nobody ever mocks George Osborne, but Ed Miliband trips once and he's a terrible person. 

#bbcqt 

https://t.c…",-0.72
ukip,RT @hopenothate: Please RT: UKIP Parliamentary Candidate for Heywood and Middleton constituency @JohnBickleyUKIP just posted this http://t.…,0.3182
conservative,"RT @abstex: The FT is backing the Tories. On an unrelated note, here's a photo of FT leader writer Jonathan Ford (next to Boris) http://t.c…",0.0258
ukip conservative,Definitely a @Conservatives and @UKIP  win tonight in terms of the debates.,0.7579
ukip,"@His_Grace @UKIP 
Lisbon treaty promise!",0.3802
ukip,"The left would LOVE to euthanize all British people over 70 to save the NHS and make room for ""immigrants"" #AskNigelFarage #UKIP",0.8455
ukip,"RT @andrewswingler1: @TheWordRabbit @AynRonRand @Sheanderthal That's why they fear UKIP, people thinking for themselves, rejecting the dikt…",-0.7351
ukip,"RT @stardust193: #AskNigelFarage #AskNigel #UKIP #AskFarage #bbcqt  Well done Nigel, you can go to bed now. LOL",0.6841
conservative,"RT @just_standing3: Vote Tory you know it makes sense, http://t.co/kdTd9X0Xh8",0.0
ukip,RT @LesleyMillercyp: @UKIP wants to leave an ailing failing EU - so do I #AskNigelFarage,-0.5423
labour conservative,RT @HumzaYousaf: That sound you hear is the final nail hammered into New Labour coffin as Ed Miliband says he'd rather let Tories in than w…,0.0
libdem conservative,RT @labourpress: NIck Clegg is just as responsible for this Govt's failing plan as David Cameron - he's backed the Tories all the way #bbcqt,-0.2263
libdem,Saddest thing about Nick Clegg is if he didn't fuck students over he'd probably do quite well,0.0626
ukip,RT @UKIP: On the #SmokingBan - within 6 months of bringing it in Germany rescinded it #AskNigelFarage #NHS http://t.co/IyU85wg2RK,0.0
labour conservative,"@woodster035 @45Scot @Janiete sad washed up party ,, heard this for decades   so how did we get tory last time then ? we voted LABOUR",-0.1027
labour conservative,"RT @Tommy_Colc: FT come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it @sturdyAlex http://…",0.4019
labour,RT @ewasnidge: The UK will be an embarrassment if Ed Milliband is the next PM #bbcqt,-0.4404
ukip,"#Farage #electiondebate audience mainly young lefties #bbcqt audience mixed bag majority middle aged, good old #BBC #typical #bbcbias",0.4404
snp labour,RT @GdnPolitics: Ed Miliband on Question Time: I won’t have a Labour government if it means deals with SNP - video http://t.co/w3h8cjjqrl,0.0
ukip,Was getting well into that Farage debate on bbc 😏,0.2732
snp labour conservative,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.6486
ukip,Ukip leader came across well  #bbcelections2015,0.2732
ukip,"RT @carlmaxim: We should have special rooms set aside in pubs for people to express UKIP views without imposing them on anyone else.
#AskNi…",0.4581
libdem labour conservative,"@EarleyT74 @EJAY8878 @HillierKevin the Tories have attacked all Labour authorities whilst leaving Tory and Lib Dems alone, surely u c that?",-0.2732
ukip,Farage actually answering the questions asked to him. Surprising from a politician this close to an election.,0.2732
ukip,I don't care what the haters say #UKIP2015 is the only way to sort this place out #UKIP @UKIP @Nigel_Farage #AskNigelFarage,-0.703
snp labour,RT @davidtorrance: Minority government will allow Ed Miliband to call Nicola Sturgeon’s bluff | Martin Kettle http://t.co/IeocfrFadK,0.2263
ukip,"RT @sturdyAlex: Did Libertarian anti-state anti-bureaucracy #Farage just propose identity cards? 

UKIP don't know if they need a shave or …",0.2263
ukip,UKIP running this country would be a joke 😂,0.296
labour,@LisaLise30 The same Ed Miliband who owns two kitchens? Leader of the party who introducted tuitiion fees &amp; began to dismantle the NHS?,0.4696
libdem,RT @RehanaAzam: Mr Clegg no need to apologise we simply don't believe anything you say.  #GetCleggOut #bbcqt http://t.co/XR5owyok1L,0.1027
ukip,@AlanUkip @Nigel_Farage @bbcqt @UKIP well done Nigel you did well... 7 days to go!!! 😎,0.4545
ukip,"RT @UKIP: #UKIP Leader @Nigel_Farage: ""I've had a chequered health career, and here's what I've learned"" #AskNigelFarage #NHS http://t.co/c…",0.0
conservative,"There's something a bit ""dad dancing"" about the way the Tories try to electioneer via social media https://t.co/WH0cmv76VD",0.0
labour conservative,"@salardeen the fact you state you hate the Tories yet somehow, in a warped Labour way are in agreement with this is ridiculous!",-0.5093
labour,"RT @KeetPotato: ed miliband: ""any questions?""
guy at the back: ""SHOW US WHAT YOU'D LOOK LIKE USING A HUGE TOOTHBRUSH"" http://t.co/MYKGZZzsxv",0.7404
snp libdem labour conservative,"RT @JamesMelville: Sturgeon is a class act. More straight talking in 10 minutes than Clegg/Cameron/Miliband managed in 90 minutes.
#askNico…",0.2944
conservative,RT @Markfergusonuk: David Cameron says he's hungrier than he was five years ago. So are all of the people reliant on food banks...,0.128
snp labour,RT @Ioanbellin: Labour branch office in #Wales tell @NickServini their leader's comments about #SNP include @Plaid_Cymru only #Plaid15 can …,0.0
labour conservative,"RT @yorkshirebec: @GuidoFawkes just  overheard this quote from @Telegraph ""will you go on record and call Ed Milliband a liar"" #bbcqt",-0.5106
ukip,"RT @Nigel_Farage: I'm proud of #UKIP's health policy, which the public has voted as the most popular #AskNigelFarage http://t.co/qEeaFWexC6",0.7346
snp labour,RT @FaeTroon: @Ed_Miliband Just heard you say you would rather not govern than do a deal with our democratically elected SNP MPs. Byeee.,0.0
snp labour conservative,RT @craigmcangus: Struggling to understand logic of #Miliband ruling out ANY deal with #SNP and preferring resulting Tory gov http://t.co/9…,-0.4215
snp labour,RT @billbanjos: I'm #SNPbecause we have witnessed tonight on tv Ed Miliband finally betraying the legacy of James Keir Hardie - #scottishla…,-0.5423
ukip,RT @LesleyMillercyp: @UKIP wants to leave an ailing failing EU - so do I #AskNigelFarage,-0.5423
labour conservative,"RT @thomasmessenger: For all Tories claiming that Labour overspent and thus caused a global financial crisis, ahem... http://t.co/DkLwCwzhDA",-0.6249
ukip,Farage: Do you think Germany is a civilised country? Audience: you'd have to ask your wife! #AskFarage #GE2015,0.0
conservative,RT @Markfergusonuk: David Cameron says he's hungrier than he was five years ago. So are all of the people reliant on food banks...,0.128
libdem labour conservative,RT @KatyFBrand: What is obvious from tonight is that Miliband and Clegg really enjoy debating with people about ideas.  Cameron is just irr…,0.5413
snp labour conservative,Miliband effectively saying he'd rather Tory gov than work with SNP is the surest sign yet Labour have given up in Scotland.,0.6369
snp,RT @hevmac367: #LanarkHustings @CrawleyAngela has confirmed @SNP have a triple lock on pensions. SLab are scaremongering pensioner at the d…,0.0
snp conservative,RT @MrFurby: Cameron won't commit to increasing tax credits - SNP will increase them by at least the cost of living. #bbcqt #voteSNP,0.4427
snp labour,RT @WilliamJHague: Ed Miliband misleads the country when he tells people he can govern the country without doing deals with the SNP #bbcqt,0.0
ukip,Imo Nigel Farage has it spot on about the NHS and on Immigration.,0.0
ukip,"RT @LesleyMillercyp: Refreshing 2 listen 2 an open,honest leader @UKIP followers must B feeling very proud at moment!  #bbcqt  @Nigel_Farag…",0.6352
ukip,Again another shocking display from the bbc nigel rushed on every single bloody question not aloud to answer probably #UKIP,-0.6808
labour conservative,RT @matt_isom: @DavidGWrigley @BBCNews @bbcnickrobinson @Ed_Miliband he slipped on David Cameron's sweat,0.0
ukip labour,RT @UKIPHavant: @Nigel_Farage speaks #commonsense. This is what sets him and @UKIP apart from the Lib/Lab/Con who have no common sense &amp; on…,-0.296
ukip,Well I think that should of won @Ukip a lot more votes. #VoteUKIP #UKIP,0.7003
ukip,RT @Rebel_Rock_On: @UKIP And in doing so kept many drinking establishments afloat. #UKIP #AskNigelFarage,0.0
snp labour conservative,"RT @serialsockthief: When Labour decided to side with Tories in September, they hurt Scotland. This time they'll hurt the whole of the UK. …",-0.7783
conservative,RT @andrewspoooner: So you've mentioned the Tory press - you always do - why not practice some impartiality &amp; mention others' responses? ht…,0.0
labour,Audible gasps from the audience as Miliband refuses to accept Labour overspent. #ELECTION2015 #delusional #PFI #ClearAndPresentDanger,0.3818
ukip,RT @Mr_Slater: UKIP are not the answer to our problems. I'd rather go forwards not backwards. Retweet if you agree. #BBCQT http://t.co/RwYS…,-0.0516
snp labour,Politics News - UK Politics: Nicola Sturgeon 'appalled' at Ed Miliband ruling out deal - Politics News - UK... http://t.co/C9jYFG7Z9f,0.0
conservative,RT @stewartbremner: The Oh-Dear Hunter is playing a foolhardy and dangerous game with a gun the Tories loaded. #GE2015 http://t.co/AXclkuPL…,-0.7269
labour,Politics News - UK Politics: BBC Question Time: Ed Miliband savaged over his economic record - Politics... http://t.co/uG0GYMyrCl,-0.4588
ukip,RT @woodlandsandrew: Seize the day: Why voting UKIP is NOT a waste - http://t.co/zOvP1Hip4Q,-0.4215
snp ukip labour conservative,SNP @David_Cameron @Ed_Miliband @NicolaSturgeon all want the German led EU to Control Britain- Only @Nigel_Farage @UKIP can stop them,-0.2263
ukip,"RT @Klaud_D: I mean that Nigel Farage is pretty annoying, but what disturbs me the most is his double chin. That thing just flaps all over …",-0.5574
ukip,RT @UKIP: UKIP Leader @Nigel_Farage on the difference between #Europe and the #EU #AskNigelFarage http://t.co/paFcHEzAMt,0.0
conservative,"RT @elsbels71: #bbcqt. Yes, David Cameron, your inheritance probably has had a huge influence on your political views.",0.6124
ukip,"RT @WantEnglandBack: #Bbcqt 

Very impressed with Nigel Farage. A real conviction politician.",0.5256
conservative,RT @LaRainbow: Has David Cameron actually answered ANY questions yet? He just appears to be parroting pre-rehearsed lines regardless. #lead…,0.0
ukip,"Farage: Let's bring back smoking in public spaces like they have in Germany! 
#CouldntMakeItUp #UKIP #bbcqt",0.4199
conservative,RT @ThePoke: Stingrays that look like David Cameron http://t.co/1FCW99PhNc #GE2015 #leadersdebate http://t.co/N4jsGLtnNB,0.3612
libdem labour conservative,if it was a 2 horse race and to stop Tory/Libdem winning I'd vote Labour. In all other cases I'd go more socialist  https://t.co/hj0Z0stOn7,0.296
conservative,"@IrvineWelsh no, he didn't say that, he was very careful not to say he wld stand aside for Tories.",-0.079
ukip,"#nigelfarage what a guy .. Top #respect  

#UKIP #GE2015",0.2023
labour conservative,@casparfield @largeal69 @CarolineLucas 10% ahead. A vote for labour in Brighton Pavillion is a vote for the Tories,0.0
ukip labour,"RT @BBCPolitics: ""Because of a massive oversupply of unskilled &amp; semi-skilled labour, wages have been driven down,"" Nigel Farage says http:…",0.0
ukip,"RT @sturdyAlex: Did Libertarian anti-state anti-bureaucracy #Farage just propose identity cards? 

UKIP don't know if they need a shave or …",0.2263
snp conservative,@GokirstenPeter let's move off the Tories for a second as I'm not defending them as you're clearly defending the snp - what is their plan?,0.4019
conservative,"RT @IndyForTheGuy: ""Vote for me or I will go in such a huff. And while I sulk, the tories will get back in, &amp; then you'll be sorry!"" http:/…",0.0
ukip,"#NigelFarage answers direct, like an actual human. Speaks sense. Refreshing. I would love him to be in government. #UKIP",0.7717
labour conservative,"RT @BBCPolitics: The BBC's Reality Check team has been looking at some of the factual claims made by David Cameron, Ed Miliband... http://t…",0.0
labour conservative,"RT @Tommy_Colc: FT come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it @sturdyAlex http://…",0.4019
labour,RT @BuzzFeedUKPol: Sol Campbell really hates Ed Miliband and wants you to know it #bbcqt http://t.co/8RbQM9XMPH http://t.co/CvQGxDJLes,-0.4927
snp labour conservative,RT @Alexx_McArthur: #Labour voters in England... Would you rather have a Tory government or have Ed Miliband as PM with support from #SNP? …,0.4019
ukip,@gotdeuces Finding out friends are closet UKIP?,0.4767
ukip,Nigel Farage sounds great on [Mute] #AskNigelFarage #GE2015,0.6249
ukip,RT @A_Liberty_Rebel: Kept a running tally. Coburn interrupted a Farage answer 20 times. #AskNigelFarage #BBCBias #bbcqt,-0.296
ukip,"RT @rock2shark: Nigel Farage is like a clean sharp honest knife cutting through and answering all clean sharp questions and dicing the BS.
…",0.8658
ukip,Shock News! #UKIP candidate condones racism #racist https://t.co/fi8aEgCbLc,-0.7901
ukip,I do enjoy a bit of Nigel Farage,0.4939
ukip,RT @DanJukes17: Farage. Effortless and flawless.,0.5106
snp labour,"RT @bbcquestiontime: .@Ed_Miliband If the price of having a Labour government was a deal with the SNP, I'm not going to have one. #bbcqt #G…",0.0
ukip,I would go further than smoking rooms in pubs. Let's make it landlords discretion Nigel . #UKIP,0.0
ukip conservative,RT @Foxgoose: BBC sends Tory audience home for Nigel &amp; buses in the usual motley crew of students/anti-frackers/union thugs etc. Back to bu…,0.0
labour,"RT @QuondamOptimist: @BBCNews - a new low for the once-respected journalistic operation, putting up a gloating clip of #Miliband momentaril…",-0.2732
snp labour conservative,RT @WingsScotland: Did Miliband just say that he'd rather let the Tories in than work with the SNP?,0.0
ukip,RT @UKIP: #UKIP Leader @Nigel_Farage on UKIP's pledge for £3bn more for our #NHS #AskNigelFarage #bbcqt http://t.co/ehaWkQl28R,0.0
ukip,"RT @Fight4UK: #UKIP 

@Nigel_Farage 👏👏👏

#YesNigel 
#TeamNigel 

#GE2015 ~ #VoteUKIP http://t.co/7RiQDnEaTl",0.0
snp libdem,"Is a Clegg not a Midgie that sucks your blood ????
#VoteSNP.",0.4714
ukip,RT @UKIPCalypso: @Jo_Coburn Why do you insist on chipping in with digs at Farage rather than letting him answer what is asked? #AskNigelFar…,0.0
ukip,"Of the 4 leaders I've seen tonight Farage has been the most convincing. As much a reflection on DC, EM &amp; NC as on Mr Farage #ELECTION2015",0.4576
snp labour,RT @kdugdalemsp: . @Ed_Miliband has called the SNP's bluff. Big question for Nicola Sturgeon now is will she oppose Labour's programme and …,0.0
conservative,@ToryyTorr Thanks Tory 😘😘,0.4404
ukip,RT @MFellowesukip: On tonight's performance  farage is superior  to the other leaders by a country mile.# ask nigel farage. Bbc1,0.5423
ukip,"RT @UKIP: UKIP want skilled people who bring their own health insurance to come to Britain. We want the brightest and best, not an open doo…",0.8689
snp,"RT @AamerAnwar: #SNP #VoteSNP A voice 4 Scotland, sick of the contempt by WM for the people North &amp; South http://t.co/2km73SD2wc",-0.7964
conservative,"@:The Daily Mail: Lies, Damned Lies and misuse of statistics. The sequel https://t.co/GEVjpaN3CO via @Dis_PPL_Protest
""Tory Rag""",-0.802
snp labour,RT @Ed_Miliband: I want to be completely clear: there will no coalition and no deals with the SNP. #bbcqt,-0.0534
ukip,"RT @Nigel_Farage: I'm proud of #UKIP's health policy, which the public has voted as the most popular #AskNigelFarage http://t.co/qEeaFWexC6",0.7346
snp labour conservative,RT @Plaid_Cymru: Miliband confirms he would rather let Tories in than work with SNP @RhunapIorwerth https://t.co/8r3eC0WF1E #Plaid15 #GE2015,0.0
snp labour conservative,RT @Plaid_Cymru: .@LeanneWood: Ruling out a deal with SNP was irresponsible of Miliband. I thought he wanted to stop the Tories. #Plaid15,-0.6249
ukip,RT @RyanGrogan18: brilliant from Farage. Nailed every question with ease. No wonder they didn't want him on a stage with the rest #ukip #As…,0.5964
labour conservative,"RT @Tommy_Colc: Financial Times come out in support of Tories claiming Miliband is ""preoccupied w/ inequality"". The man who wrote it http:/…",0.4019
conservative,RT @NORBET: #Osborne #LongTermEconomicPlan #Austerity #Tories #Conservative #BattleForNumber10 #GE2015 http://t.co/ynYRl9FaaJ,0.0
ukip,"RT @GoonerGordo: @SolManOfficial Better than Con/UKIP. Just pay your way, you tight bastard.",-0.25
ukip,Feeling really sorry for Nigel Farage (don't particularly agree with him) but Jo Coburn won't let anyone speak awful presenter,-0.6917
labour,"RT @UKuncut: Ed Miliband wants to tackle tax evasion. Great, lets start with some prosecutions for the people who enable it #hsbc #bbcqt",0.6249
ukip,"What's Nigel Farage's favourite cereal?

Chocolate Cheerios.

#BBCTW",0.0
ukip,Well done Nigel tonight in Birmingham straight qualified answers yet again vote UKIP people,0.4588
conservative,RT @Rowland72James: David Cameron in period drama A MAN FOR ALL SEASONS http://t.co/gUKTDHHAz3,0.0
labour,"Ah I can't watch Ed Miliband interviews. Let's vote Labour, regardless of the dead leadership 😭😓 #getconservativesout",-0.6486
snp,@Jonnyrmcfarlane Because 1. People don't understand supply &amp; demand 2. Fixed term parliaments 3. SNP hv weakass bargaining position,-0.128
ukip,"I watched 4 party leaders tonight
I think 3 are Liars
One was truthful
AND THAT MAN WAS NIGEL FARAGE
I WOULDN'T TRUST THE OTHERS WITH MY CAT",0.7456
ukip,RT @johnmknox: You only hear negative news on Ukip because of media bias. Bad news on the other parties is buried. #AskNigelFarage,-0.7096
ukip,"RT @AJthekool: Even Farage finds it funny that Australia dont let in ex cons, when historically convicts built the society in the first pla…",0.4404
snp labour conservative,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.6486
ukip,RT @UKIP: 77% of people want Britain to have proper border controls #AskFarage #AskNigelFarage #bbcqt http://t.co/1E25k7L6IO,0.0772
ukip,"RT @EDPC7: #nigelfarage what a guy .. Top #respect  

#UKIP #GE2015",0.2023
labour,RT @ruth_wishart: Home from a busy Hustings to catch up on leaders'debate. Did Miliband REALLY imply he'd rather have DC as PM than talk to…,0.0
ukip,"RT @rock2shark: Nigel Farage is like a clean sharp honest knife cutting through and answering all clean sharp questions and dicing the BS.
…",0.8658
ukip,"@BenedictNichol1 @RedScareBot Farage thinks that we still haven't recovered from being behind the ""iron curtain"". Well, I have.",0.2732
snp ukip,@LydiaJane13 @potts93 Farage is tinpot. UKIP won't have any influence at this election. Sadly SNP will.,-0.4215
ukip,RT @UKIP: On the #SmokingBan - within 6 months of bringing it in Germany rescinded it #AskNigelFarage #NHS http://t.co/IyU85wg2RK,0.0
labour conservative,"RT @benglaze: Great line from Lucy Powell on Miliband's minor trip: ""Ed slipped on David Cameron's sweat."" #GE2015 #bbcqt",0.6249
snp labour,"@joshboulton also I'm confused about what ed is going to do with the SNP, which he'll need. Can you enlighten me/ask your main man Benny B?",0.25
ukip,RT @UKIP_Daily: The NHS is NOT free - People pay National Health Insurance all their working lives @Nigel_Farage @ukip #tweko,0.4404
ukip,RT @gavtheukip: #BBCBIAS ?? JO COBURN KEEPS PUTTING IN HER #BIAS POINTS ON ASK FARAGE ?? JUST SHOWS PURE #BIAS ????,0.0
ukip,"RT @Melonhead999: #AskNigelFarage thank you Nigel, you'll not be UKIP leader much longer, but don't worry, you'll have a big fat EU pay che…",0.5038
conservative,David Cameron's father left assets in tax haven http://t.co/jLFw9WBU1T,0.1779
snp labour conservative,"RT @NicolaSturgeon: If Miliband is going to let Tories in rather than work with SNP, we will definitely need lots of SNP MPs to protect Sco…",0.6486
snp,"RT @BBCNews: Friday's i: ""No deal with SNP"" http://t.co/Ui6owZLX3L (via @suttonnick) #TomorrowsPapersToday #BBCPapers",-0.296
snp labour,RT @HumzaYousaf: Nicola Sturgeon: 8yrs in Govt Scotland's most popular leader Jim Murphy Lab leader 4months most unpopular #Astonished http…,0.4754
snp labour,RT @WingsScotland: The problem with Scottish Labour is that they think ordinary Scots - including Labour voters - hate the SNP as much as t…,-0.7506
ukip,RT @andy2heart: watching nigel farage who speaks a lot nore sense than many other politicians he knows his facts and speaks a lot of sense,0.0
labour conservative,David Cameron doesn't seem to have done too badly until now. Otherwise #milifandom and #cleggers would be attacking him for these bad things,-0.8625
snp,RT @hedkandikid: It's sad that people think Nicola Sturgeon represents Scotland. She doesn't. Well maybe 37% of it. #SNPout,-0.6012
snp labour,"RT @OriginalRKelly: @BTN_Alex @Ed_Miliband Can't put it much more simply than this. Voted Lab all my life, surely SNP support is better tha…",0.8176
